time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.238158,0.1352,-0.0796,-0.0246,0.159
1.248780,0.1057,-0.0402,0.0041,0.113
1.259703,0.0901,-0.0689,-0.0760,0.137
1.268665,0.0475,-0.0837,-0.0335,0.102
1.279041,-0.0220,-0.1121,-0.0048,0.114
1.288792,0.0177,-0.1130,-0.0581,0.128
1.298340,0.0850,-0.1273,-0.0979,0.182
1.307729,0.0980,-0.0598,-0.1104,0.159
1.317796,0.0564,-0.0332,-0.1092,0.127
1.329005,0.0693,0.0206,-0.0808,0.108
1.338166,0.0140,0.0334,-0.0521,0.063
1.348771,-0.0142,0.0596,-0.1321,0.146
1.359767,-0.0154,0.0447,-0.1296,0.138
1.368786,0.0240,0.0158,-0.1125,0.116
1.377978,0.0768,0.0137,-0.1218,0.145
1.387953,0.1021,0.0249,-0.1439,0.178
1.398196,0.0864,0.0629,-0.1786,0.208
1.407804,0.0704,0.0460,-0.1850,0.203
1.417750,0.0678,0.1104,-0.1768,0.219
1.429144,0.0786,0.0655,-0.1814,0.208
1.437706,0.0624,-0.0067,-0.1584,0.170
1.449324,0.1009,-0.0925,-0.1488,0.202
1.459585,0.1261,-0.1917,-0.0985,0.250
1.468738,0.0968,-0.2499,-0.0490,0.272
1.479170,0.0941,-0.2807,0.0267,0.297
1.489181,0.0638,-0.2977,0.0737,0.313
1.498073,-0.0339,-0.2321,0.1055,0.257
1.507805,-0.1165,-0.1790,0.1085,0.240
1.517783,-0.2111,-0.0975,0.1104,0.257
1.529513,-0.3046,-0.0970,0.0704,0.327
1.537850,-0.1937,-0.0413,0.0423,0.203
1.549859,-0.1363,-0.0256,0.0262,0.141
1.559995,-0.0773,-0.0768,0.0497,0.120
1.569170,-0.0030,-0.1132,0.0719,0.134
1.580111,0.0451,-0.0807,0.1066,0.141
1.589437,-0.0288,-0.1157,0.1539,0.195
1.600051,-0.0748,-0.0821,0.1326,0.173
1.609164,-0.0117,-0.0214,0.0706,0.075
1.618920,0.0096,0.0250,-0.0039,0.027
1.629545,0.0430,0.0430,-0.0092,0.062
1.639143,0.0610,0.0191,0.0139,0.065
1.649569,0.0777,-0.0194,0.0240,0.084
1.659873,0.0665,-0.0718,0.0210,0.100
