time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.242731,-0.0088,0.0429,0.0454,0.063
1.252815,0.0287,0.0439,-0.0016,0.052
1.261848,0.0394,0.0312,-0.0338,0.061
1.272544,0.0232,0.0045,-0.0781,0.082
1.282080,0.0210,-0.0224,-0.0387,0.049
1.294018,-0.0218,-0.0633,-0.0523,0.085
1.312462,-0.0521,-0.0500,-0.0090,0.073
1.323983,-0.0664,-0.0231,0.0064,0.071
1.331834,-0.0662,-0.0096,0.0484,0.083
1.341974,-0.0517,-0.0507,0.0493,0.088
1.351406,-0.0365,-0.0235,0.0498,0.066
1.361515,0.0333,-0.0372,0.0230,0.055
1.371032,0.0348,-0.0645,-0.0176,0.075
1.381750,0.0497,-0.0646,-0.0993,0.128
1.391354,0.0779,-0.0509,-0.1265,0.157
1.400716,0.0650,-0.0373,-0.1130,0.136
1.411443,-0.0025,-0.0373,-0.0721,0.081
1.420700,-0.0292,-0.0374,-0.1940,0.200
1.430392,-0.0288,0.0031,-0.0427,0.052
1.441709,-0.0150,0.0028,0.0412,0.044
1.450895,0.0120,-0.0250,-0.1598,0.162
1.461133,-0.0158,-0.0258,-0.1550,0.158
1.470941,-0.0302,0.0141,-0.1080,0.113
1.480622,-0.0852,0.0129,-0.0741,0.114
1.490442,-0.0856,0.0527,-0.0537,0.114
1.502817,-0.0858,-0.0029,-0.0337,0.092
1.511306,-0.0994,0.0234,-0.0010,0.102
1.522749,-0.0985,0.0226,0.0309,0.106
1.533859,-0.0961,0.0083,0.0214,0.099
1.541632,-0.0380,-0.0196,0.0385,0.058
1.552239,-0.0338,-0.0338,0.0416,0.063
1.560846,-0.0158,-0.0752,0.0441,0.089
1.570875,0.0022,-0.0618,0.0453,0.077
1.580525,-0.0073,-0.0619,-0.0227,0.066
1.590619,-0.0171,-0.0346,-0.0505,0.064
1.601605,-0.0545,0.0199,-0.0921,0.109
1.610701,-0.0241,0.0472,-0.0789,0.095
1.620898,-0.0213,0.0336,-0.0519,0.065
1.632547,0.0220,0.0335,-0.0112,0.042
1.641464,0.0512,-0.0210,-0.0112,0.056
1.651902,0.0931,-0.0346,0.0024,0.099
1.661699,0.0658,-0.0482,0.0024,0.082
1.670556,0.0511,-0.0891,0.0438,0.112
1.680920,0.0222,-0.0620,0.0581,0.088
1.690480,0.0339,-0.0893,0.0995,0.138
1.701985,0.0184,-0.0621,0.0727,0.097
1.710459,0.0300,-0.0621,0.0865,0.111
1.720983,0.0142,-0.0484,0.0591,0.078
1.734128,0.0120,-0.0346,0.0445,0.058
1.741178,0.0504,-0.0478,0.0150,0.071
1.752236,0.0478,-0.0608,0.0117,0.078
1.761814,0.0182,-0.0056,-0.0057,0.020
1.771057,0.0024,0.0223,-0.0095,0.024
1.780796,0.0004,0.0093,0.0141,0.017
1.794294,-0.0421,0.0235,0.0380,0.061
1.801291,-0.0436,0.0240,-0.0194,0.053
1.812157,-0.0717,0.0381,0.1142,0.140
1.820376,0.0095,-0.0023,0.0846,0.085
1.832613,0.0365,-0.0429,0.0416,0.070
1.840943,0.0229,-0.0289,-0.0417,0.056
1.850532,-0.0179,-0.0287,-0.0295,0.045
1.861607,-0.0175,-0.0149,-0.0306,0.038
1.870902,0.0103,-0.0284,-0.0178,0.035
1.880617,-0.0163,0.0125,-0.0320,0.038
1.890469,-0.0154,-0.0010,-0.0595,0.062
1.902620,0.0127,0.0126,-0.0594,0.062
1.910932,-0.0274,0.0124,-0.0723,0.078
1.922061,0.0004,-0.0150,-0.0304,0.034
1.931950,-0.0128,-0.0017,-0.0558,0.057
1.941190,0.0147,0.0250,-0.0665,0.073
1.953537,0.0150,0.0244,-0.0900,0.094
1.961975,-0.0120,0.0101,-0.0995,0.101
1.971609,-0.0254,0.0366,-0.0545,0.070
1.981513,-0.0252,-0.0049,-0.0232,0.035
1.991568,0.0294,0.0080,-0.0601,0.067
2.002334,0.0568,0.0073,-0.0831,0.101
2.012407,0.0432,-0.0480,-0.0789,0.102
2.021704,0.0703,-0.0214,-0.0746,0.105
2.032805,0.0698,-0.0494,-0.0704,0.111
2.042606,0.0416,-0.0501,-0.0527,0.084
2.053214,0.0536,-0.0508,-0.0623,0.097
2.071082,0.0622,-0.0385,-0.0814,0.109
2.081325,0.0184,-0.0255,-0.0910,0.096
2.090589,0.0018,-0.0126,-0.1413,0.142
2.101830,0.0258,0.0138,-0.1365,0.140
2.110409,0.0499,-0.0007,-0.1312,0.140
2.120466,0.0332,-0.0153,-0.1525,0.157
2.132646,0.0032,-0.0301,-0.1460,0.149
2.141489,0.0143,-0.0041,-0.1389,0.140
2.152943,0.0121,-0.0190,-0.1451,0.147
2.160915,0.0238,0.0068,-0.1370,0.139
2.170681,0.0220,-0.0083,-0.1286,0.131
2.180513,0.0068,0.0037,-0.1336,0.134
2.190477,-0.0490,0.0022,-0.0842,0.097
2.205422,-0.0364,-0.0265,-0.0217,0.050
2.212563,-0.0235,-0.0278,-0.0008,0.036
2.220520,-0.0510,-0.0154,0.0055,0.054
2.231812,-0.0099,-0.0300,0.0383,0.050
2.241660,-0.0364,-0.0037,0.0160,0.040
2.251154,-0.0218,0.0091,0.0338,0.041
2.261649,-0.0206,-0.0459,0.0367,0.062
2.270686,0.0215,-0.0190,-0.0027,0.029
2.280862,0.0226,-0.0463,-0.0024,0.052
2.290540,0.0237,-0.0598,0.0377,0.075
2.302632,0.0382,-0.0595,-0.0183,0.073
2.310856,0.0526,-0.0456,-0.0336,0.077
2.322041,0.0123,-0.0590,-0.0486,0.077
2.330487,-0.0009,-0.0315,-0.0767,0.083
2.340714,0.0534,-0.0450,-0.0093,0.070
2.353881,0.0254,-0.0858,-0.0098,0.090
2.361586,0.0377,-0.0857,-0.0376,0.101
2.371092,0.0359,-0.0584,-0.0243,0.073
2.382456,0.0472,-0.0856,-0.0106,0.098
2.390736,0.0447,-0.0857,-0.0236,0.099
2.400752,0.0692,-0.0994,-0.0228,0.123
2.410730,0.0121,-0.0860,-0.0082,0.087
2.421576,0.0097,-0.1134,-0.0207,0.116
2.431342,-0.0333,-0.1135,-0.0198,0.120
2.440778,0.0194,-0.1000,-0.0599,0.118
2.451771,0.0177,-0.1138,-0.0457,0.124
2.461639,0.0434,-0.1275,-0.0860,0.160
2.471165,0.0419,-0.1004,-0.0988,0.147
2.480948,0.0132,-0.0733,-0.0840,0.112
2.490467,-0.0153,-0.0736,-0.0825,0.112
2.500904,0.0516,-0.0331,-0.0533,0.081
2.512961,-0.0040,-0.0199,-0.0374,0.043
2.523824,-0.0458,-0.0203,-0.0214,0.054
2.532272,-0.0737,-0.0208,-0.0732,0.106
2.541386,-0.1152,0.0333,0.2012,0.234
2.554434,-0.0747,-0.0078,0.1344,0.154
2.562149,-0.0881,-0.0489,0.1353,0.169
2.571884,-0.0463,-0.0490,0.1225,0.140
2.581073,-0.0446,-0.0627,0.1499,0.169
2.590451,-0.0421,-0.0352,0.1755,0.184
2.601869,-0.0663,-0.0616,0.1850,0.206
2.610410,-0.0764,-0.0467,0.2051,0.224
2.622299,-0.0724,-0.0450,0.1822,0.201
2.631637,-0.0952,-0.0158,0.1851,0.209
2.641659,-0.0769,-0.0137,0.1869,0.203
2.652975,-0.0314,-0.0250,0.1332,0.139
2.662141,-0.0542,0.0044,0.0940,0.109
2.670692,-0.0772,-0.0073,0.0830,0.114
2.681539,-0.0731,0.0353,0.0458,0.093
2.691131,-0.0825,0.0369,0.0367,0.098
2.701840,-0.0510,0.0519,0.0286,0.078
2.712587,-0.0602,0.0259,0.0079,0.066
2.723213,-0.0830,-0.0003,0.0017,0.083
2.736043,-0.0513,-0.0267,0.0098,0.059
2.742392,-0.0470,-0.0395,0.0052,0.062
2.752605,-0.0430,-0.0390,-0.0255,0.063
2.762130,-0.0122,-0.1205,-0.1360,0.182
2.771597,-0.0497,-0.0115,0.1221,0.132
2.782540,0.0079,-0.0387,0.0265,0.048
2.793721,-0.0301,-0.0525,-0.0412,0.073
2.802586,-0.0275,-0.0118,-0.0541,0.062
2.813717,-0.0388,0.0017,-0.0124,0.041
2.823703,-0.0503,0.0424,-0.0116,0.067
2.832431,-0.1026,0.0422,-0.0381,0.117
2.850838,-0.0704,0.0282,-0.0227,0.079
2.861279,-0.0405,-0.0265,-0.0081,0.049
2.871546,-0.0648,-0.0131,-0.0344,0.075
2.881505,-0.0480,0.0003,-0.0336,0.059
2.891483,-0.0717,-0.0409,-0.1278,0.152
2.903190,-0.0543,-0.0684,0.0507,0.101
2.910772,-0.0367,0.0266,0.0928,0.103
2.921010,-0.0057,-0.0145,-0.0558,0.058
2.930812,-0.0293,-0.0148,-0.0138,0.036
2.941896,-0.0123,0.0122,-0.0127,0.021
