time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.266825,-0.4995,0.2839,-0.1063,0.584
1.276937,-0.3706,0.4198,-0.1947,0.593
1.287150,-0.1545,0.5023,-0.2275,0.573
1.296071,-0.0031,0.6260,-0.2998,0.694
1.309395,0.0554,0.7362,-0.4114,0.845
1.316233,0.1682,0.7231,-0.4659,0.877
1.326101,0.3597,0.6814,-0.4221,0.879
1.336038,0.6684,0.6788,-0.2663,0.989
1.346659,0.9171,0.5927,-0.1084,1.097
1.359424,1.1905,0.4514,0.0233,1.273
1.368095,1.4019,0.1996,0.0997,1.420
1.377656,1.5376,-0.0834,0.0655,1.541
1.386320,1.5072,-0.3286,-0.0119,1.543
1.397278,1.3520,-0.7130,-0.0649,1.530
1.408361,1.0372,-1.3037,0.0014,1.666
1.416250,0.7342,-2.0032,0.1996,2.143
1.426188,0.4538,-2.5070,0.3572,2.573
1.436094,0.1565,-2.6921,0.2967,2.713
1.447800,-0.2664,-2.7511,0.0275,2.764
1.457938,-0.7183,-2.6706,-0.2167,2.774
1.466028,-1.1670,-2.5718,-0.2992,2.840
1.476608,-1.4448,-2.4268,-0.1914,2.831
1.486007,-1.5262,-2.2769,0.0661,2.742
1.496188,-1.5516,-2.0959,0.3500,2.631
1.507499,-1.6588,-1.7345,0.6049,2.475
1.515924,-1.9004,-1.2195,0.7751,2.387
1.526854,-2.3001,-0.5639,0.9002,2.534
1.536313,-2.6519,0.1638,1.0493,2.857
1.548023,-2.9021,0.7986,1.1294,3.215
1.559760,-3.0704,1.2024,1.2227,3.517
1.567307,-2.9816,1.4427,1.3398,3.573
1.577089,-2.5594,1.4645,1.4773,3.298
1.586402,-1.9078,1.3343,1.6615,2.860
1.596127,-1.2225,1.1060,1.7161,2.380
1.607381,-0.5604,0.8477,1.7364,2.012
1.616079,-0.0728,0.5321,1.6824,1.766
1.626202,0.2657,0.2952,1.5579,1.608
1.637211,0.5097,0.2328,1.2794,1.397
1.646793,0.6740,0.2635,0.8353,1.105
1.656642,0.7443,0.3462,0.4207,0.922
1.667632,0.8268,0.4802,0.0800,0.959
1.677088,0.8345,0.6249,-0.1570,1.054
1.687607,0.7958,0.7261,-0.2333,1.102
1.696497,0.7767,0.7979,-0.1625,1.125
1.706297,0.7391,0.7181,-0.0290,1.031
1.716585,0.6632,0.6504,0.1101,0.935
1.726821,0.6251,0.5542,0.2149,0.863
1.736254,0.5075,0.4978,0.2200,0.744
1.747297,0.3270,0.4269,0.1403,0.556
1.756527,0.0988,0.3008,-0.0782,0.326
1.767169,-0.2174,0.1743,-0.2334,0.364
1.776623,-0.5407,0.0886,-0.2882,0.619
1.787107,-0.9137,0.0576,-0.2736,0.956
1.797104,-1.1811,0.0002,-0.2197,1.201
1.806056,-1.2824,-0.0149,-0.2361,1.304
1.816860,-1.2827,0.0128,-0.2813,1.313
1.826162,-1.1152,0.0692,-0.3273,1.164
1.836106,-0.9746,0.1674,-0.3325,1.043
1.846716,-0.7838,0.2661,-0.2694,0.870
1.856611,-0.6691,0.1605,-0.1786,0.711
1.867202,-0.5790,-0.0544,-0.1683,0.605
1.876262,-0.4343,-0.4333,-0.2243,0.653
1.887846,-0.2106,-0.6222,-0.2243,0.694
1.896890,-0.1822,-0.7028,-0.2506,0.768
1.906996,-0.4313,-0.7431,-0.2221,0.887
1.916271,-0.5493,-0.8927,-0.0991,1.053
1.927270,-0.5088,-0.9063,-0.0592,1.041
1.936937,-0.4320,-1.0155,-0.2116,1.124
1.948767,-0.4136,-1.3290,-0.5285,1.489
1.959381,-0.2488,-1.8197,-0.7780,1.995
1.967946,0.2257,-2.1880,-0.8507,2.358
1.976978,0.4912,-2.4338,-0.8005,2.609
1.987361,0.7234,-2.4891,-0.6815,2.680
1.998105,1.0447,-2.4085,-0.5478,2.682
2.008130,1.3172,-1.9194,-0.3177,2.349
2.017447,1.3625,-1.2262,-0.1279,1.837
2.027512,1.4781,-0.6421,0.0616,1.613
2.037579,1.8786,-0.0582,0.0462,1.880
2.048368,2.4653,0.4297,-0.3765,2.531
2.067156,2.7107,0.7458,-0.9974,2.983
2.076173,2.5379,0.8724,-1.7391,3.198
2.087590,2.2083,0.8870,-2.2271,3.259
2.096226,1.8322,0.7890,-2.3093,3.052
2.106080,1.4095,0.7275,-2.0240,2.571
2.116017,0.9468,0.6893,-1.7557,2.110
2.127360,0.4375,0.7033,-1.4151,1.640
2.136339,-0.0363,0.9880,-1.0310,1.428
2.146140,-0.5815,1.0123,-0.7786,1.403
2.157766,-0.9648,0.7904,-0.3588,1.298
2.167140,-1.2114,0.7322,-0.0748,1.417
2.176425,-1.2889,0.7602,0.1385,1.503
2.187383,-1.3315,0.9033,0.2920,1.635
2.197235,-1.1470,1.1200,0.3256,1.636
2.206361,-0.9312,1.3828,0.4017,1.715
2.216574,-0.6449,1.6781,0.5459,1.879
2.226026,-0.3625,1.8285,0.7969,2.027
2.236151,-0.1043,1.9963,1.0050,2.237
2.246332,0.0424,2.0303,1.0098,2.268
2.258043,0.2514,1.9300,0.7975,2.103
2.266894,0.3839,1.7896,0.4256,1.879
2.277135,0.5489,1.6485,0.0378,1.738
2.287152,0.7096,1.3969,-0.2920,1.594
2.297661,0.8395,1.1009,-0.3852,1.437
2.307353,0.9079,0.7874,-0.1878,1.216
2.317058,0.7386,0.7974,0.1076,1.092
2.326183,0.3618,0.9273,0.0633,0.997
2.336014,0.1667,0.9194,-0.3487,0.997
2.350297,0.2415,0.8142,-0.8237,1.183
2.356295,0.2792,0.5426,-0.9716,1.147
2.366812,0.3909,0.2546,-0.7374,0.873
2.377036,0.4807,0.1156,-0.2248,0.543
2.387562,0.4388,0.0720,0.1257,0.462
2.396494,0.2939,-0.1061,0.2679,0.412
2.406154,0.2777,-0.4177,0.2527,0.562
2.416276,0.4309,-0.8489,0.0934,0.957
2.426856,0.6165,-1.2776,-0.1812,1.430
2.436266,0.8336,-1.6498,-0.4330,1.899
2.446137,0.7942,-2.0889,-0.4571,2.281
2.456551,0.6437,-2.9225,-0.1983,2.999
2.466101,0.5317,-4.0536,0.1724,4.092
2.476583,0.4514,-4.8931,0.5244,4.942
2.488425,0.3500,-5.0200,0.6454,5.073
2.496768,0.0781,-4.6681,0.2995,4.678
2.506118,-0.5672,-4.1518,-0.2901,4.200
2.516093,-1.2983,-3.4304,-0.6309,3.722
2.527509,-1.9920,-2.7900,-0.5589,3.473
2.536147,-2.3496,-2.1896,-0.1025,3.213
2.546322,-2.4629,-1.5738,0.3690,2.946
2.556640,-2.3351,-0.8990,0.7819,2.621
2.567201,-2.1850,-0.2468,1.0369,2.431
2.577321,-2.0935,0.3383,1.2200,2.447
2.587169,-2.0193,0.7058,1.4145,2.564
2.596160,-1.8679,0.8550,1.7575,2.703
2.606967,-1.5188,0.8538,2.0296,2.675
2.616259,-0.9490,0.8386,2.3067,2.632
2.626121,-0.3167,0.8641,2.4864,2.651
2.635995,0.1656,0.8759,2.5230,2.676
2.646163,0.6397,0.8184,2.4184,2.632
2.656702,1.1839,0.8541,2.1936,2.635
