time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.230628,0.4885,-0.1000,0.9883,1.107
1.240670,0.8144,-0.1859,0.7330,1.111
1.251064,0.9745,-0.1626,0.3605,1.052
1.261487,1.0377,0.1060,0.3086,1.088
1.272247,0.9950,0.3198,0.3334,1.097
1.280629,0.8889,0.5059,0.4346,1.111
1.291319,0.7543,0.6793,0.5710,1.165
1.301529,0.6982,0.8402,0.4837,1.195
1.310703,0.5603,1.0429,0.3764,1.242
1.320806,0.4824,1.1503,0.3572,1.297
1.331877,0.4427,1.2567,0.3054,1.367
1.341595,0.4582,1.2937,0.2218,1.390
1.351928,0.4362,1.3563,-0.0569,1.426
1.361833,0.3381,1.4035,-0.5170,1.533
1.371159,0.1517,1.5580,-0.4789,1.637
1.380560,-0.0413,1.6566,-0.1092,1.661
1.390577,-0.3377,1.6181,0.1266,1.658
1.400599,-0.7105,1.4427,0.2813,1.633
1.412922,-1.0591,1.3615,0.5582,1.813
1.423905,-1.3366,1.3875,0.7249,2.058
1.432557,-1.5118,1.3841,0.3858,2.086
1.440916,-1.5165,1.3375,0.1542,2.028
1.451658,-1.2728,1.2068,-0.0370,1.754
1.462376,-1.0038,1.0332,-0.2287,1.459
1.471535,-0.6738,0.8582,-0.0938,1.095
1.481161,-0.3152,0.6140,-0.0134,0.690
1.491512,-0.0416,0.2607,-0.0013,0.264
1.501212,0.1839,0.0713,0.1602,0.254
1.511315,0.4530,-0.1711,0.3879,0.620
1.521523,0.7221,-0.4249,0.3138,0.895
1.532831,0.9636,-0.5808,0.0339,1.126
1.542614,1.1618,-0.5707,-0.3124,1.332
1.553644,1.2720,-0.5026,-0.3687,1.417
1.564462,1.3595,-0.4715,-0.1627,1.448
1.571859,1.2118,-0.6144,0.0435,1.359
1.581952,0.9708,-0.8779,0.1524,1.318
1.592144,0.6519,-1.1261,0.0824,1.304
1.602336,0.3824,-1.3738,0.0110,1.426
1.621986,0.1848,-1.6116,0.0974,1.625
1.630637,0.1520,-2.0383,0.0238,2.044
1.641760,0.1507,-2.6838,-0.2954,2.704
1.651517,0.3711,-3.2893,-0.6546,3.374
1.661070,0.5813,-3.5009,-1.1332,3.725
1.671433,0.7535,-3.2095,-1.6608,3.691
1.681289,0.6700,-2.8375,-1.7872,3.420
1.691197,0.5351,-2.6707,-1.4998,3.109
1.700624,0.4031,-2.3960,-0.7716,2.549
1.712962,0.4103,-1.8497,-0.0532,1.895
1.723442,0.6107,-1.1404,0.3933,1.352
1.732015,1.0157,-0.3767,0.6607,1.269
1.741580,1.5125,0.2514,0.8567,1.756
1.751719,1.9777,0.5681,0.8437,2.224
1.762130,2.2952,0.6557,0.5933,2.460
1.772674,2.4920,0.7574,0.2306,2.615
1.780554,2.5859,0.8046,-0.1623,2.713
1.790623,2.5477,0.8382,-0.5593,2.740
1.800697,2.2943,0.8306,-0.7836,2.563
1.810832,1.8717,0.6856,-0.8595,2.171
1.823687,1.3268,0.4435,-0.8239,1.624
1.831646,0.6870,0.2403,-0.8386,1.110
1.841422,-0.0850,0.1579,-0.8367,0.856
1.852495,-0.6979,0.2919,-0.7496,1.065
1.861310,-1.0797,0.4515,-0.6955,1.361
1.870758,-1.1569,0.7318,-0.6922,1.534
1.880691,-1.1014,1.0649,-0.8614,1.758
1.891811,-1.0076,1.4110,-0.7867,1.904
1.901307,-0.8410,1.7161,-0.3944,1.951
1.910930,-0.5785,1.8719,-0.0994,1.962
1.920896,-0.2149,1.9198,-0.1494,1.938
1.931975,0.0562,1.9278,-0.2180,1.941
1.941473,0.2807,1.8409,-0.2501,1.879
1.951936,0.3962,1.7540,-0.1624,1.805
1.961495,0.4105,1.6530,-0.1037,1.706
1.970631,0.4025,1.6334,-0.0190,1.682
1.980601,0.4135,1.6272,0.0641,1.680
1.990524,0.3114,1.6211,-0.0731,1.652
2.000915,0.1754,1.5470,-0.1862,1.568
2.012834,-0.0148,1.4597,-0.1534,1.468
2.021245,-0.2463,1.3454,0.0115,1.368
2.031513,-0.3769,1.1225,0.0910,1.188
2.041056,-0.4118,0.8456,0.0452,0.942
2.051508,-0.3739,0.5963,-0.1116,0.713
2.062207,-0.2622,0.4294,-0.0948,0.512
2.073202,-0.1995,0.2496,-0.2989,0.438
2.080741,-0.1873,0.0430,-0.6139,0.643
2.090703,-0.1158,-0.1774,-0.8729,0.898
2.100578,-0.1209,-0.3030,-0.8964,0.954
2.112171,-0.0683,-0.3611,-0.8628,0.938
2.120741,-0.0552,-0.4879,-0.8121,0.949
2.132082,-0.0010,-0.5747,-0.7036,0.908
2.141729,0.0935,-0.6348,-0.5109,0.820
2.151773,0.2952,-0.7227,-0.5204,0.938
2.161193,0.3316,-0.7430,-0.5284,0.970
2.171400,0.3941,-0.7498,-0.4139,0.943
2.180525,0.4547,-0.6749,-0.4497,0.930
2.190409,0.4157,-0.6953,-0.4050,0.906
2.201162,0.3166,-0.9331,-0.1050,0.991
2.213156,0.2527,-1.3741,0.1213,1.402
2.223384,0.0763,-1.7049,0.1374,1.712
2.232942,-0.2502,-2.0482,0.0123,2.063
2.240722,-0.6422,-2.4314,0.0737,2.516
2.252903,-1.0163,-2.7995,0.3608,3.000
2.260833,-1.3703,-3.0424,0.5823,3.387
2.271650,-1.6294,-2.8730,0.8162,3.402
2.282021,-1.6975,-2.2511,0.9152,2.964
2.292153,-1.6894,-1.4375,0.9815,2.426
2.301015,-1.7162,-0.7321,1.0294,2.131
2.313999,-1.8520,-0.2979,1.1787,2.215
2.321850,-1.9021,-0.1211,1.3176,2.317
2.332645,-1.8576,-0.0121,1.5854,2.442
2.342522,-1.6430,0.1102,2.0514,2.631
2.351838,-1.2878,0.1232,1.9923,2.375
2.362764,-0.9444,0.0130,1.6806,1.928
2.372229,-0.5090,-0.0713,1.3933,1.485
2.382236,-0.0671,-0.1438,0.8361,0.851
2.392146,0.2027,-0.1365,0.2844,0.375
2.402386,0.3537,-0.0627,0.0536,0.363
2.421564,0.5228,0.0944,-0.0439,0.533
2.432491,0.4972,0.2603,-0.2102,0.599
2.441168,0.3457,0.5082,-0.4093,0.738
2.451044,0.1493,0.7975,-0.3955,0.903
2.461423,-0.1421,1.1006,-0.5217,1.226
2.471255,-0.4941,1.3486,-0.3909,1.489
2.480595,-0.7371,1.6089,-0.1513,1.776
2.490459,-0.9349,1.7450,-0.1149,1.983
2.500907,-1.0982,1.8111,-0.1483,2.123
2.512689,-1.1143,1.8074,-0.1883,2.132
2.522325,-0.9813,1.6795,-0.1980,1.955
2.530944,-0.8511,1.4822,-0.2743,1.731
2.541944,-0.7690,1.1749,-0.3364,1.444
2.551242,-0.6085,0.9072,-0.1954,1.110
2.560991,-0.4104,0.7201,0.0242,0.829
2.570640,-0.2193,0.6138,0.1720,0.674
2.580449,-0.0686,0.4528,0.2078,0.503
2.590877,0.0900,0.2788,0.1857,0.347
2.600636,0.2539,0.1876,0.1334,0.343
2.613056,0.3262,0.1114,0.0916,0.357
2.620840,0.3875,0.2007,0.1955,0.478
2.632187,0.5182,0.2923,0.2674,0.652
2.641260,0.5967,0.2908,0.3213,0.737
2.651491,0.5316,0.2500,0.2625,0.643
2.660236,0.3216,0.1564,0.1194,0.377
2.670644,0.1171,0.0370,0.2334,0.264
2.680628,-0.0787,-0.2586,0.3184,0.418
2.690596,-0.2215,-0.5947,0.2792,0.693
2.700464,-0.2138,-0.8626,0.2794,0.932
2.711430,-0.1638,-1.1307,0.3053,1.183
2.724704,-0.0986,-1.3988,0.3295,1.440
2.732821,-0.0596,-1.5034,0.4062,1.558
2.741474,-0.2108,-1.7578,0.2905,1.794
2.751408,-0.3753,-2.3527,0.1327,2.386
2.761339,-0.3579,-2.8393,-0.1075,2.864
2.772106,-0.0360,-3.0136,-0.6181,3.077
2.781223,0.4493,-2.9159,-1.1107,3.152
2.790883,0.7814,-2.6686,-1.4338,3.129
2.800664,0.9590,-2.3805,-1.5456,2.996
2.812248,1.0635,-2.0380,-1.2838,2.633
2.823132,1.1778,-1.5184,-0.9077,2.125
2.831873,1.2319,-1.0398,-0.5389,1.700
2.841818,1.3611,-0.5065,-0.2326,1.471
2.852007,1.5484,0.1091,0.1590,1.560
2.861437,1.8548,0.6715,0.4987,2.035
2.872199,2.2140,1.0866,0.6752,2.557
2.881597,2.4897,1.2029,0.5760,2.824
2.890841,2.6032,1.0743,0.3227,2.835
2.900517,2.5582,0.8227,-0.0714,2.688
2.912443,2.4535,0.5838,-0.4965,2.570
2.923228,2.1964,0.3708,-0.7609,2.354
2.931616,1.8148,0.1152,-0.9303,2.043
2.940479,1.3107,-0.0609,-1.0032,1.652
2.950907,0.6604,-0.2116,-1.0344,1.245
2.961640,-0.0899,-0.2960,-0.8475,0.902
2.971580,-0.8124,-0.2592,-0.7264,1.120
