time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.242121,0.0592,0.0095,0.0138,0.062
1.252724,0.0445,0.0230,-0.0134,0.052
1.262662,0.0150,0.0228,0.0275,0.039
1.273883,0.0122,0.0227,0.0546,0.060
1.282483,0.0227,0.0225,0.1906,0.193
1.294542,0.0737,0.0225,0.2992,0.309
1.304317,0.1648,0.1049,0.4337,0.476
1.314154,0.2278,0.1070,0.4569,0.522
1.324236,0.2355,0.0834,0.3139,0.401
1.333570,0.2423,0.0333,0.0741,0.256
1.351508,0.1859,-0.0006,-0.2390,0.303
1.361485,0.1906,0.0284,-0.5428,0.576
1.371627,0.1673,0.0700,-0.8315,0.851
1.382578,0.2790,0.0021,-1.0650,1.101
1.394522,0.3620,-0.0821,-1.1580,1.216
1.406839,0.5112,-0.1442,-0.7799,0.944
1.412810,0.6038,-0.0617,-0.4889,0.779
1.422877,0.6673,-0.0104,-0.4371,0.798
1.433822,0.7153,0.0523,-0.2461,0.758
1.441984,0.6791,-0.0081,-0.0684,0.683
1.452594,0.6129,-0.1359,0.1073,0.637
1.461449,0.5030,-0.2208,0.3470,0.650
1.471909,0.3232,-0.3033,0.5279,0.689
1.482374,0.1435,-0.2473,0.6913,0.748
1.493332,-0.0075,-0.2169,0.8386,0.866
1.505047,-0.1290,-0.2091,0.9652,0.996
1.512822,-0.2073,-0.2607,1.0106,1.064
1.521414,-0.2830,-0.2753,0.9321,1.012
1.531720,-0.3157,-0.2960,0.8147,0.922
1.542442,-0.3607,-0.3258,0.7172,0.866
1.553484,-0.3747,-0.2990,0.6437,0.803
1.561489,-0.4088,-0.2573,0.6371,0.800
1.571416,-0.4202,-0.1739,0.6306,0.778
1.582702,-0.4629,-0.1584,0.5981,0.773
1.594837,-0.4973,-0.1706,0.5266,0.744
1.608576,-0.5121,-0.2111,0.4305,0.702
1.613088,-0.5368,-0.0764,0.2968,0.618
1.622865,-0.4646,0.0425,0.1530,0.491
1.634628,-0.4061,0.1455,0.0401,0.433
1.644319,-0.2944,0.1643,-0.0965,0.351
1.653564,-0.1713,0.1526,-0.2282,0.324
1.662253,-0.0370,0.1096,-0.3804,0.398
1.671455,0.0673,0.1435,-0.5109,0.535
1.682622,0.1961,0.1724,-0.6056,0.659
1.695015,0.2818,0.2103,-0.5836,0.681
1.706709,0.3112,0.2310,-0.5553,0.677
1.712199,0.3369,0.1941,-0.5087,0.640
1.722183,0.3298,0.1547,-0.4722,0.596
1.731922,0.3430,0.1270,-0.4198,0.557
1.742902,0.3084,0.0977,-0.4070,0.520
1.752675,0.3086,0.1220,-0.4345,0.547
1.761596,0.2500,0.1727,-0.4618,0.553
1.771395,0.2162,0.1550,-0.4482,0.521
1.783396,0.1684,0.0557,-0.3807,0.420
1.791688,0.1077,-0.0021,-0.2464,0.269
1.802390,0.0624,-0.0448,-0.1009,0.127
1.812522,0.0467,-0.0721,0.0009,0.086
1.821678,0.1147,-0.0705,0.1411,0.195
1.831672,0.1571,-0.0812,0.2929,0.342
1.842240,0.1871,-0.1578,0.4683,0.528
1.851538,0.1907,-0.2307,0.5698,0.644
1.862115,0.0996,-0.2447,0.5685,0.627
1.871587,-0.0320,-0.1858,0.5596,0.590
1.882323,-0.1898,-0.1913,0.4899,0.559
1.891334,-0.3053,-0.1396,0.3752,0.503
1.902181,-0.3506,-0.0861,0.2714,0.452
1.913617,-0.3522,-0.0589,0.1665,0.394
1.922232,-0.2825,0.0229,0.0891,0.297
1.932771,-0.1959,0.0633,-0.0006,0.206
1.943475,-0.0525,0.0755,-0.1154,0.148
1.951626,0.0784,0.0861,-0.2956,0.318
1.962327,0.1548,0.0955,-0.4190,0.457
1.971437,0.2034,0.1439,-0.5533,0.607
1.982455,0.1426,0.1618,-0.6547,0.689
1.991537,0.1084,0.1883,-0.8018,0.831
2.002651,0.1278,0.1268,-0.9383,0.955
2.013644,0.0919,0.1141,-0.8200,0.833
2.022555,0.0829,0.0711,-0.3969,0.412
2.032963,0.0585,0.0551,0.1485,0.169
2.042420,0.0040,0.0270,0.5545,0.555
2.053187,-0.1621,0.0145,0.7658,0.783
2.062458,-0.2610,0.0037,0.5926,0.647
2.074424,-0.3589,-0.0061,0.1044,0.374
2.082382,-0.3191,-0.0551,-0.3317,0.464
2.095220,-0.2235,-0.1023,-0.4845,0.543
2.108059,-0.0734,-0.1070,-0.3270,0.352
2.114016,0.1184,-0.0956,-0.0234,0.154
2.123761,0.2159,-0.0807,0.2474,0.338
2.134222,0.3410,-0.0213,0.3623,0.498
2.143020,0.3565,0.0267,0.2555,0.439
2.153231,0.3573,-0.0345,0.0262,0.360
2.163108,0.2759,-0.0700,-0.1462,0.320
2.174269,0.1806,-0.0936,-0.2339,0.310
2.194555,0.0823,-0.0481,-0.1878,0.211
2.206210,0.0217,-0.0201,-0.0814,0.087
2.212753,-0.0559,0.0204,0.0128,0.061
2.222667,-0.0810,-0.0075,0.0798,0.114
2.233496,-0.1326,-0.0079,0.0785,0.154
2.242048,-0.1279,-0.0220,0.0230,0.132
2.253599,-0.1076,-0.0500,-0.0180,0.120
2.261476,-0.0721,-0.0511,-0.0308,0.094
2.271503,-0.0630,-0.0524,-0.0432,0.093
2.283067,-0.0104,-0.0534,0.0127,0.056
2.291293,0.0592,-0.1221,0.0957,0.166
2.303191,0.1040,-0.1496,0.2059,0.275
2.313896,0.1489,-0.1361,0.2886,0.352
2.321571,0.1655,-0.1219,0.3836,0.435
2.333946,0.1669,-0.1332,0.3936,0.448
2.342878,0.1395,-0.1559,0.4132,0.463
2.351775,0.0975,-0.1900,0.4015,0.455
2.361791,0.0144,-0.1677,0.4274,0.459
2.371571,-0.0421,-0.1438,0.4096,0.436
2.382866,-0.1266,-0.0917,0.3490,0.382
2.391990,-0.1706,-0.1070,0.2734,0.340
2.403287,-0.1328,-0.1220,0.1836,0.257
2.413725,-0.0673,-0.1099,0.1349,0.187
2.422520,0.0123,-0.0439,0.1551,0.162
2.432484,0.0649,-0.0060,0.1224,0.139
2.441686,0.1043,0.0307,0.0645,0.126
2.451711,0.0490,0.0662,0.0089,0.083
2.461441,0.0082,0.0733,-0.0991,0.124
2.471782,-0.0315,-0.0020,-0.1238,0.128
2.482295,-0.0839,0.0441,-0.2008,0.222
2.491369,-0.0947,0.0880,-0.3011,0.328
2.503856,-0.0917,0.1425,-0.4230,0.456
2.516005,-0.0616,0.1663,-0.4843,0.516
2.522306,-0.0319,0.1330,-0.4731,0.492
2.532715,0.0655,0.1116,-0.3907,0.412
2.542194,0.1082,0.0618,-0.2790,0.306
2.552024,0.1777,0.0250,-0.1801,0.254
2.562054,0.2737,0.0832,-0.1354,0.316
2.571576,0.3001,0.1277,-0.1317,0.352
2.582593,0.2972,0.1038,-0.2780,0.420
2.591602,0.3189,-0.0701,-0.3019,0.445
2.602029,0.3240,-0.1487,-0.2719,0.448
