time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.242351,0.0741,-0.0752,-0.2423,0.264
1.252421,-0.0105,-0.0488,-0.2768,0.281
1.263323,-0.0931,-0.0497,-0.1740,0.204
1.272469,-0.2012,-0.0097,-0.0710,0.214
1.282834,-0.2533,0.0168,-0.0362,0.256
1.294240,-0.2902,0.0025,-0.0425,0.293
1.313655,-0.2786,0.0016,-0.0015,0.279
1.324464,-0.2982,0.0012,0.0321,0.300
1.331750,-0.3563,0.0010,0.0788,0.365
1.341466,-0.3295,-0.0125,0.0294,0.331
1.351671,-0.2318,-0.0259,-0.0207,0.234
1.360994,-0.1596,-0.0256,-0.0167,0.163
1.371968,-0.1414,-0.0524,-0.0134,0.151
1.381078,-0.0964,-0.0519,0.0431,0.118
1.391243,0.0422,-0.0785,-0.0109,0.090
1.401058,0.0560,-0.0915,-0.0659,0.126
1.412707,0.0406,-0.0501,-0.0396,0.076
1.423795,-0.0305,-0.0495,0.0410,0.071
1.431663,-0.0758,-0.0490,0.0669,0.112
1.442851,-0.0956,-0.0759,0.0519,0.133
1.451326,-0.0088,-0.0755,0.1185,0.141
1.461088,0.0617,-0.0889,0.0217,0.110
1.471954,0.0754,-0.0342,-0.0478,0.096
1.481077,0.0470,-0.0477,0.0053,0.067
1.491501,0.0179,0.0613,0.0177,0.066
1.501221,0.0293,0.0887,0.1389,0.167
1.511975,0.0003,0.1024,0.1101,0.150
1.521369,-0.0551,0.0481,0.0671,0.099
1.530999,-0.0147,-0.0469,0.0234,0.054
1.541465,-0.0558,-0.0874,-0.0070,0.104
1.551172,-0.0150,-0.1551,-0.0101,0.156
1.561140,0.1210,-0.2093,-0.0264,0.243
1.572180,0.2025,-0.2227,-0.1373,0.331
1.581560,0.1613,-0.2362,-0.3154,0.426
1.592636,0.0789,-0.2361,-0.3026,0.392
1.601223,0.0504,-0.2089,-0.2754,0.349
1.612295,-0.0194,-0.1820,-0.2191,0.285
1.621620,-0.0892,-0.0872,-0.2008,0.236
1.631559,-0.1586,-0.0882,-0.1523,0.237
1.641349,-0.1866,-0.0485,-0.1560,0.248
1.651954,-0.2142,0.0182,-0.1584,0.267
1.661208,-0.1871,0.0849,-0.1059,0.231
1.670988,-0.2138,0.1107,-0.0398,0.244
1.683513,-0.1978,0.1503,0.0257,0.250
1.691779,-0.2741,0.1629,0.0627,0.325
1.701553,-0.1837,0.1077,0.0164,0.214
1.711433,0.0036,0.0799,0.0370,0.088
1.722570,0.0551,0.0795,0.0706,0.120
1.730919,0.0651,0.1335,0.1313,0.198
1.741373,0.0603,0.0514,0.1086,0.134
1.750953,0.0814,-0.0440,-0.0253,0.096
1.761010,0.1558,-0.1120,-0.1065,0.219
1.771684,0.1612,-0.0981,-0.1208,0.224
1.781063,0.1102,-0.0570,-0.1081,0.165
1.791100,0.0428,-0.0569,-0.0273,0.076
1.801138,0.0950,-0.0296,0.0536,0.113
1.812489,0.1439,-0.0297,0.1344,0.199
1.824404,0.1357,-0.0025,0.2012,0.243
1.831913,0.0994,0.0111,0.1857,0.211
1.841429,0.0770,0.0656,0.1562,0.186
1.851260,0.1096,0.1474,0.0993,0.209
1.861219,0.1152,0.1066,-0.0257,0.159
1.871786,0.1481,0.0248,-0.1776,0.233
1.881111,0.1404,-0.0297,-0.3154,0.347
1.891322,0.0653,-0.0162,-0.2895,0.297
1.902137,-0.0227,-0.1116,-0.2902,0.312
1.912016,-0.1370,-0.1664,-0.3028,0.372
1.923847,-0.1958,-0.1126,-0.3260,0.397
1.931050,-0.3217,-0.1137,-0.1959,0.393
1.942661,-0.4468,-0.1287,-0.0631,0.469
1.952380,-0.4462,-0.1029,0.0841,0.466
1.961350,-0.3865,-0.1041,0.1356,0.423
1.971578,-0.2135,-0.0233,0.2133,0.303
1.984195,-0.1056,0.0170,0.2756,0.296
1.996890,0.0309,0.0575,0.3497,0.356
2.003113,0.0721,0.0981,0.3141,0.337
2.014134,0.0177,0.1663,0.2211,0.277
2.022723,-0.0238,0.1670,0.1508,0.226
2.031536,0.0015,0.1137,-0.0191,0.115
2.042222,0.0255,0.0608,-0.1376,0.153
2.052088,0.0889,0.0623,-0.2292,0.254
2.063609,0.1649,-0.0318,-0.3326,0.373
2.072129,0.2385,-0.0991,-0.4600,0.528
2.083183,0.3484,-0.1397,-0.5434,0.660
2.094893,0.3849,-0.2079,-0.4889,0.656
2.102947,0.3211,-0.2627,-0.4339,0.600
2.114392,0.2407,-0.2637,-0.3474,0.498
2.132359,0.1056,-0.1869,-0.2614,0.338
2.141493,-0.0294,-0.1631,-0.0751,0.182
2.151156,-0.2853,-0.0848,0.0970,0.313
2.161181,-0.4031,-0.0333,0.2523,0.477
2.171425,-0.4381,0.0461,0.4035,0.597
2.181090,-0.4031,0.0443,0.4011,0.570
2.191608,-0.4189,0.0974,0.3283,0.541
2.203365,-0.4159,0.1373,0.3356,0.552
2.212145,-0.3795,0.1373,0.3378,0.526
2.222545,-0.2691,0.0568,0.2236,0.355
2.231503,0.0351,-0.1044,-0.0330,0.115
2.240979,0.2440,-0.2380,-0.0750,0.349
2.250946,0.2878,-0.2624,0.1124,0.405
2.261119,0.3021,-0.1914,0.1357,0.383
2.271764,-0.0124,-0.0798,0.1323,0.155
2.281074,-0.2602,0.0042,0.1170,0.285
2.291105,-0.3187,0.0743,0.1311,0.353
2.302730,-0.2833,0.1168,0.1471,0.340
2.312803,-0.1951,0.0774,0.1237,0.244
2.321226,-0.1903,0.1740,0.0605,0.265
2.333252,-0.1325,0.1341,0.1080,0.217
2.342125,0.0460,0.0668,0.1841,0.201
2.351923,0.1963,-0.0278,0.1785,0.267
2.361201,0.3868,-0.0407,0.1588,0.420
2.371896,0.4676,-0.0263,0.0849,0.476
2.381073,0.5204,-0.0802,0.0933,0.535
2.391524,0.5166,-0.0796,0.1697,0.550
2.401535,0.4683,-0.0653,0.1498,0.496
2.412832,0.3882,-0.0646,0.1967,0.440
2.425065,0.3853,-0.0639,0.0928,0.401
2.433229,0.3511,-0.0907,-0.0516,0.366
2.441391,0.2319,-0.1449,-0.1541,0.314
2.450920,0.1380,-0.1994,-0.2009,0.315
2.461238,0.1121,-0.2133,-0.3556,0.430
2.471889,0.0336,-0.2408,-0.4147,0.481
2.481250,0.0398,-0.2685,-0.4989,0.568
2.491665,0.0491,-0.2558,-0.5107,0.573
2.502143,-0.0475,-0.2437,-0.4622,0.525
2.511419,-0.2370,-0.1505,-0.3401,0.441
2.523674,-0.4110,-0.0849,-0.2008,0.465
2.531247,-0.4715,0.0078,-0.1137,0.485
2.542437,-0.4705,0.0870,-0.0262,0.479
2.551098,-0.5704,0.1259,0.0874,0.591
2.561114,-0.6625,0.2880,0.1989,0.749
2.571656,-0.5850,0.2326,0.2806,0.689
2.581254,-0.4089,0.1367,0.2378,0.492
2.590911,-0.2454,0.1225,0.1670,0.321
2.601597,-0.2046,0.1086,0.0806,0.245
2.611938,-0.1234,0.1359,0.0315,0.186
2.623501,-0.0705,0.0819,0.0052,0.108
2.633286,-0.2096,0.0966,-0.0250,0.232
2.641201,-0.1870,0.1115,0.0373,0.221
2.651848,-0.1800,0.1128,0.0030,0.212
2.661584,-0.1477,0.0869,-0.0176,0.172
2.672039,-0.1582,0.1015,-0.0643,0.199
2.681237,-0.0479,0.0751,-0.0281,0.093
2.691659,0.1284,-0.0332,-0.1131,0.174
2.704588,0.2063,-0.0872,-0.2658,0.348
2.712581,0.3755,-0.1823,-0.3626,0.553
2.722213,0.4445,-0.2234,-0.3059,0.584
2.732964,0.4676,-0.2244,-0.2585,0.580
2.741631,0.4184,-0.1305,-0.2483,0.504
2.751402,0.3929,-0.0778,-0.2502,0.472
2.761309,0.3780,-0.0524,-0.1968,0.429
2.771669,0.2655,0.0000,-0.0480,0.270
2.781027,0.1108,0.0253,0.0320,0.118
2.791165,0.0777,0.0915,0.0701,0.139
2.801790,0.1121,0.0624,-0.0017,0.128
2.813177,0.0925,-0.0075,-0.0335,0.099
2.823502,0.0741,-0.0363,-0.0254,0.086
2.832786,0.0987,-0.0242,0.0227,0.104
2.842420,0.0712,-0.0391,0.0560,0.099
2.851834,0.0190,-0.0264,0.0331,0.046
2.861448,-0.0719,0.0410,-0.0053,0.083
2.871726,-0.1071,0.0270,-0.0454,0.119
2.881940,-0.0863,0.0269,-0.0459,0.101
2.891904,-0.1034,-0.0139,-0.0470,0.114
2.903287,-0.1033,-0.0138,-0.0478,0.115
2.912811,-0.0874,-0.0545,0.0198,0.105
2.923535,-0.0836,-0.0680,0.0467,0.117
2.933669,-0.0791,-0.0678,0.0056,0.104
2.943520,-0.0470,-0.0540,-0.0083,0.072
2.961085,-0.0762,-0.0264,-0.0763,0.111
2.972451,-0.0157,-0.0263,-0.1026,0.107
2.980973,0.0440,-0.0265,-0.1142,0.125
2.993330,0.2114,-0.1221,-0.1116,0.268
3.000907,0.2687,-0.2041,-0.0406,0.340
3.013319,0.3121,-0.1363,0.0842,0.351
3.021347,0.2309,-0.0412,0.0993,0.255
3.032763,0.1874,-0.0822,0.0593,0.213
3.041355,0.1131,-0.0417,0.0192,0.122
3.051918,0.0774,-0.0420,0.0062,0.088
3.064586,0.0678,-0.0151,-0.0477,0.084
3.072025,0.0171,-0.0564,-0.0472,0.076
3.081163,0.0343,-0.0704,-0.0740,0.108
3.091342,0.0652,-0.0844,-0.1417,0.177
3.100848,0.0420,-0.0576,-0.1549,0.170
3.111866,-0.0477,0.0102,-0.0454,0.067
3.121722,-0.1354,0.0780,-0.0583,0.167
3.131456,-0.0991,0.0776,-0.0845,0.152
3.141538,-0.0759,0.1045,-0.0963,0.161
3.153687,-0.0784,0.1312,-0.0392,0.158
3.161482,-0.1192,0.1443,0.0186,0.188
3.171828,-0.0893,0.0758,0.0089,0.117
3.181756,-0.0034,0.0617,-0.0143,0.063
3.191059,0.1093,-0.0069,-0.0645,0.127
3.201802,0.1804,-0.0620,-0.1010,0.216
3.211519,0.1554,-0.0353,-0.0831,0.180
3.222430,0.0756,-0.0222,-0.1199,0.144
3.231419,0.0362,-0.0092,-0.1023,0.109
3.241638,0.0095,0.0039,-0.1118,0.112
3.253010,0.0221,0.0577,-0.0396,0.073
3.261726,0.0604,0.1251,0.0186,0.140
3.271242,0.0972,0.0700,0.0355,0.125
3.281663,0.0240,0.1102,0.0385,0.119
3.291603,0.0048,0.0687,0.0548,0.088
3.301897,-0.0683,0.0273,0.0708,0.102
3.311544,-0.0449,-0.0140,0.1001,0.111
3.321115,0.0203,-0.1234,0.0609,0.139
3.332046,0.0454,-0.2189,-0.0063,0.224
3.341905,-0.0110,-0.2326,-0.0743,0.244
3.351141,-0.1348,-0.2326,-0.0885,0.283
3.361178,-0.2844,-0.1779,-0.0352,0.337
3.371869,-0.3765,-0.0958,0.0177,0.389
3.381166,-0.3291,-0.0816,0.0429,0.342
3.391014,-0.1841,-0.0674,0.0680,0.208
3.402117,-0.2280,-0.0121,0.1336,0.265
3.412755,-0.1348,-0.0249,0.1717,0.220
3.423242,-0.0283,-0.0240,0.1277,0.133
3.431998,0.0363,-0.0777,0.0699,0.111
3.441544,0.0593,-0.0768,-0.0015,0.097
3.451339,0.1087,-0.1578,0.0223,0.193
3.461052,0.0620,-0.1706,0.0186,0.182
3.472128,0.0553,-0.1152,0.0006,0.128
3.481024,0.0203,-0.0463,-0.0312,0.059
3.491182,-0.0290,-0.0182,0.0052,0.035
3.503401,-0.0661,-0.0311,0.0146,0.075
3.512487,-0.0776,-0.0305,-0.0027,0.083
3.521963,-0.0636,-0.0709,-0.0872,0.129
3.533153,0.0306,-0.0842,-0.1439,0.170
3.541637,0.0830,-0.0840,-0.1591,0.198
