time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.252306,0.0835,-0.7237,-0.7798,1.067
1.262943,0.3082,-0.7020,-0.8839,1.170
1.272216,0.7405,-0.5862,-0.7670,1.217
1.280938,1.1067,-0.2538,-0.4827,1.234
1.291038,1.3626,0.1586,-0.2471,1.394
1.300780,1.4901,0.5687,-0.1534,1.602
1.311084,1.4715,0.8672,-0.1723,1.717
1.321122,1.4036,1.0810,-0.2496,1.789
1.332092,1.2615,1.1151,-0.3596,1.722
1.341907,1.0468,1.0378,-0.3951,1.526
1.351140,0.8442,0.9045,-0.3046,1.274
1.361271,0.6413,0.7975,-0.1449,1.034
1.373022,0.5182,0.7578,0.0285,0.919
1.382317,0.5157,0.7177,0.0650,0.886
1.391277,0.5944,0.7048,-0.0776,0.925
1.401815,0.7421,0.6105,-0.3187,1.012
1.411956,0.8514,0.4620,-0.5625,1.120
1.422967,0.8146,0.2728,-0.7942,1.170
1.434053,0.6743,0.1930,-0.9459,1.178
1.442754,0.4585,0.2366,-0.9369,1.070
1.451141,0.1948,0.3482,-0.8593,0.947
1.462094,-0.1037,0.4720,-0.7633,0.903
1.471717,-0.3015,0.4707,-0.6187,0.834
1.482549,-0.3857,0.3853,-0.4535,0.709
1.491198,-0.4524,0.2715,-0.2575,0.587
1.501107,-0.5404,0.1989,-0.0485,0.578
1.511180,-0.6341,0.2233,0.1572,0.690
1.521091,-0.7860,0.3455,0.3444,0.925
1.532378,-0.8575,0.5113,0.4720,1.104
1.541607,-0.8889,0.7480,0.5544,1.287
1.552209,-0.9356,0.9593,0.5525,1.449
1.563100,-0.9049,1.1313,0.5614,1.554
1.571819,-0.8545,1.2517,0.5495,1.612
1.582574,-0.8418,1.2935,0.5159,1.627
1.591306,-0.8143,1.1888,0.4731,1.517
1.601714,-0.7868,1.0179,0.3564,1.335
1.611185,-0.7870,0.7930,0.2239,1.139
1.621218,-0.8010,0.6082,0.0788,1.009
1.632363,-0.8692,0.4494,-0.0093,0.979
1.643107,-0.9770,0.3300,-0.0946,1.036
1.651894,-1.0553,0.1416,-0.1234,1.072
1.661222,-1.0497,-0.0881,-0.1250,1.061
1.672299,-0.9746,-0.3725,-0.1405,1.053
1.681908,-0.7500,-0.6584,-0.1260,1.006
1.692507,-0.4201,-0.9185,-0.1089,1.016
1.701412,-0.0684,-1.0017,-0.1463,1.015
1.711289,0.3441,-0.9759,-0.2255,1.059
