time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.258803,-0.0919,-1.7512,-0.8578,1.952
1.268033,0.8709,-1.1265,-1.8136,2.306
1.279454,1.4540,-0.8205,-2.3381,2.873
1.287989,1.6556,-0.6431,-2.3043,2.909
1.298504,1.4622,-0.3158,-1.8247,2.360
1.308619,0.9122,0.0732,-1.2866,1.579
1.319871,0.2770,0.4044,-0.6580,0.821
1.331275,-0.2149,0.6119,-0.0406,0.650
1.340258,-0.3350,0.7094,0.5653,0.967
1.349347,-0.3403,0.7372,0.9841,1.276
1.358648,-0.1831,0.8051,1.4036,1.628
1.368025,0.1352,0.9018,1.8991,2.107
1.380072,0.2109,1.0142,2.0743,2.319
1.389957,0.1589,1.1214,1.9809,2.282
1.399009,0.1094,1.1320,1.7991,2.128
1.409404,0.0607,1.0689,1.6491,1.966
1.418728,-0.0498,0.8857,1.6278,1.854
1.429862,-0.1033,0.5026,1.5785,1.660
1.439898,-0.1547,0.1377,1.6350,1.648
1.449571,-0.1520,0.1028,1.7599,1.769
1.458204,-0.1504,0.3820,1.8496,1.895
1.468244,-0.0276,1.0285,1.8677,2.132
1.479382,0.1624,1.8367,1.7635,2.551
1.488235,0.3389,2.5466,1.5832,3.018
1.498200,0.4328,2.8854,1.4243,3.247
1.508038,0.5381,2.9759,1.3415,3.308
1.519656,0.7053,3.0365,1.3474,3.396
1.528515,0.9323,3.0672,1.2509,3.441
1.539243,1.0531,2.9596,1.1049,3.330
1.548597,0.9992,2.7545,1.0042,3.097
1.559735,0.8547,2.5472,0.7868,2.800
1.568340,0.7971,2.6505,0.6178,2.836
1.578070,0.5266,3.2687,0.4440,3.340
1.588675,0.1813,3.7476,0.0497,3.752
1.598015,-0.0174,3.9378,-0.2660,3.947
1.608197,-0.0253,3.9219,-0.3982,3.942
1.621767,0.0104,3.6042,-0.7238,3.676
1.628663,-0.1395,3.2556,-1.2728,3.498
1.639383,-0.4727,3.1337,-1.3964,3.463
1.649259,-1.2667,2.5449,-1.2864,3.120
1.658881,-1.7886,0.7149,-0.9642,2.154
1.668237,-1.3975,-2.0811,-0.7645,2.621
1.679996,0.6038,-4.3310,-0.9703,4.479
1.687960,2.6668,-4.7313,-2.1724,5.849
1.698004,3.5721,-3.8030,-3.9087,6.519
1.708483,3.7426,-2.7598,-5.0863,6.892
1.721061,3.0521,-2.4587,-5.4766,6.734
1.728592,1.6002,-3.9310,-5.0063,6.563
1.739270,0.5715,-6.8172,-3.9884,7.919
1.750098,0.8221,-8.8804,-3.3447,9.525
1.758888,1.0922,-8.6921,-3.8732,9.579
1.768523,0.6141,-7.2765,-4.1097,8.379
1.779037,-0.0833,-5.7377,-2.9753,6.464
1.787927,-0.4272,-3.9672,-1.4357,4.241
1.798062,-0.4824,-1.8963,-0.7566,2.098
1.808070,-0.4053,0.1466,-0.4408,0.616
1.818894,-0.3644,1.7430,-0.0861,1.783
1.830971,-0.3061,2.5031,0.5931,2.591
1.839923,-0.0998,2.5783,1.1819,2.838
1.849389,0.2425,2.1703,1.4237,2.607
1.859264,0.6821,1.7369,1.3699,2.315
1.868700,1.1479,1.5599,0.9893,2.175
1.880105,1.5429,1.6124,0.4716,2.281
1.889727,1.8069,1.8264,0.0316,2.569
1.899705,1.8790,2.0351,-0.1620,2.775
1.910359,1.6914,2.2222,-0.0622,2.793
1.919783,1.3865,2.3344,0.1650,2.720
1.930078,1.0935,2.4714,0.4616,2.742
1.940296,0.8565,2.8112,0.7454,3.032
1.951344,0.6166,3.3671,1.0009,3.566
1.968514,0.1341,3.8016,1.2277,3.997
1.980145,-0.2546,4.0875,1.4760,4.353
1.989952,-0.6397,3.8936,1.6886,4.292
1.998528,-0.9212,3.3997,1.8894,3.997
2.007964,-1.2451,2.8281,2.0578,3.713
2.020746,-1.4379,2.2963,2.1823,3.479
2.028874,-1.5764,1.9865,2.2016,3.358
2.040047,-1.8424,2.0309,2.0820,3.443
2.048607,-2.2433,2.2194,1.7230,3.595
2.058255,-2.6880,2.2954,1.3042,3.768
2.068039,-3.0571,2.1249,1.0324,3.864
2.079824,-3.1143,1.8182,0.9611,3.732
2.088688,-2.9310,1.2641,0.8857,3.313
2.098147,-2.5732,0.6752,0.8749,2.800
2.108214,-1.8385,0.2899,0.8100,2.030
2.118456,-1.1066,0.2937,0.6691,1.326
2.129314,-0.3976,0.3440,0.4270,0.677
2.139514,0.1763,0.0868,0.3428,0.395
2.148112,0.5559,-0.5062,0.5142,0.911
2.158978,0.8721,-1.2560,0.8794,1.764
2.167928,1.1211,-1.8185,1.1408,2.422
2.179313,1.1564,-2.3151,0.9027,2.741
2.188514,1.0487,-3.2770,0.3855,3.462
2.197978,0.8728,-5.3988,-0.3526,5.480
2.208094,1.0301,-9.2244,-1.1601,9.354
2.222712,1.8616,-12.0706,-1.3838,12.291
