time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.254208,0.1068,0.0096,0.0328,0.112
1.265284,0.0759,0.0232,0.0452,0.091
1.274405,0.0983,-0.0177,0.0575,0.115
1.285656,0.0249,0.0231,0.0291,0.045
1.295996,-0.0078,0.0639,0.0417,0.077
1.305730,0.0142,0.0638,0.0543,0.085
1.318202,-0.0181,0.0637,0.0805,0.104
1.324854,-0.0226,0.0637,0.0928,0.115
1.334530,0.0279,0.0501,0.0909,0.107
1.344228,0.0517,0.0367,0.0881,0.109
1.354210,0.0893,0.0234,0.0574,0.109
1.366109,0.1001,0.0101,0.0263,0.104
1.374279,0.0839,-0.0168,-0.0183,0.087
1.386016,0.0407,-0.0029,-0.0351,0.054
1.397170,0.0113,-0.0163,0.0030,0.020
1.405578,-0.0450,-0.0024,0.0549,0.071
1.415719,-0.0602,-0.0158,0.0524,0.081
1.425252,0.0201,-0.0565,0.0773,0.098
1.434433,0.0460,-0.0835,-0.0339,0.101
1.444722,0.0313,-0.0833,-0.0906,0.127
1.454225,0.0439,-0.1103,-0.1060,0.159
1.465925,0.0704,-0.0830,-0.0937,0.144
1.474154,0.1240,-0.0829,-0.0946,0.177
1.485113,0.2044,-0.0557,-0.0945,0.232
1.494354,0.2020,-0.0288,-0.1202,0.237
1.504534,0.1304,-0.0020,-0.0768,0.151
1.514199,0.1530,0.0110,-0.0192,0.155
1.525765,0.1875,-0.0034,-0.0022,0.188
1.534271,0.1794,-0.0178,0.0149,0.181
1.544500,0.1158,-0.0732,-0.0222,0.139
1.554514,0.1199,-0.0742,-0.0049,0.141
1.565174,0.1100,-0.0478,0.0254,0.123
1.574215,0.0729,-0.0215,0.0008,0.076
1.585731,0.0227,0.0050,-0.0377,0.044
1.597070,0.0821,-0.0230,-0.0764,0.114
1.605665,0.1149,0.0035,-0.0744,0.137
1.614933,0.0805,0.0029,-0.0318,0.087
1.626539,0.0738,-0.0113,-0.0441,0.087
1.634667,0.0542,0.0155,0.0521,0.077
1.645033,0.0352,-0.0121,0.0661,0.076
1.654279,0.0031,-0.0396,0.0525,0.066
1.665632,-0.0011,-0.0671,0.0251,0.072
1.674722,-0.0181,-0.0673,-0.0159,0.071
1.685231,0.0338,-0.0811,0.0248,0.091
1.696801,0.0451,-0.0948,0.0382,0.112
1.705735,0.0429,-0.0812,0.0513,0.105
1.715164,0.0679,-0.1221,0.0368,0.145
1.725772,-0.0021,-0.1085,-0.0054,0.109
1.734433,0.0236,-0.1083,0.0201,0.113
1.744163,0.1175,-0.0945,-0.0365,0.155
1.754310,0.0753,-0.0671,-0.0793,0.128
1.764654,0.0333,-0.0262,-0.0945,0.104
1.778215,0.0183,-0.0397,-0.0413,0.060
1.788901,-0.0241,-0.0124,-0.0287,0.039
1.794082,-0.0392,0.0148,-0.0157,0.045
1.806144,0.0273,0.0011,-0.0021,0.027
1.816839,0.0257,0.0009,0.0119,0.028
1.825717,-0.0302,0.0280,0.0264,0.049
1.834766,-0.0177,0.0141,0.0139,0.027
1.844318,-0.0324,-0.0133,-0.0256,0.043
1.854295,-0.0334,-0.0545,-0.0784,0.101
1.865657,0.0611,-0.0956,-0.0085,0.114
1.874623,0.0741,-0.0822,-0.0477,0.121
1.885142,0.1009,-0.0961,-0.0327,0.143
1.894867,0.0595,-0.0826,-0.0587,0.118
1.905702,-0.0363,-0.0419,-0.0168,0.058
1.917011,-0.1048,-0.0421,0.0386,0.119
1.926201,-0.1049,-0.0149,0.0666,0.125
1.936482,-0.1045,-0.0422,0.0805,0.139
1.945273,-0.0629,-0.0285,0.0939,0.117
1.955256,-0.0074,-0.0283,0.0795,0.085
1.965871,-0.0063,-0.0553,0.0781,0.096
1.975373,-0.0053,-0.0686,0.0487,0.084
1.985618,0.0095,-0.1090,0.0323,0.114
1.995634,0.0110,-0.0541,-0.0658,0.086
2.008066,0.0130,-0.1082,-0.0683,0.129
2.017708,-0.0117,-0.0805,-0.0163,0.083
2.034753,-0.0742,-0.0659,-0.0343,0.105
2.044875,-0.1394,-0.0111,0.0320,0.143
